20150727,1
20150728,1
20150729,1
20150730,1
20150731,1
20150803,1
20150804,1
20150805,1
20150806,1
20150807,1
20150810,1
20150811,1
20150812,1
20150813,1
20150814,1
20150817,1
20150818,1
20150819,1
20150820,1
20150821,1
20150824,1
20150825,1
20150826,1
20150827,1
20150828,1
20150831,1
20150901,1
20150902,1
20150907,1
20150908,1
20150909,1
20150910,1
20150911,1
20150914,1
20150915,1
20150916,1
20150917,1
20150918,1
20150921,1
20150922,1
20150923,1
20150924,1
20150925,1
20150928,1
20150929,1
20150930,1
20151008,1
20151009,1
20151012,1
20151013,1
20151014,1
20151015,1
20151016,1
20151019,1
20151020,1
20151021,1
20151022,1
20151023,1
20151026,1
20151027,1
20151028,1
20151029,1
20151030,1
20151102,1
20151103,1
20151104,1
20151105,1
20151106,1
20151109,1
20151110,1
20151111,1
20151112,1
20151113,1
20151116,1
20151117,1
20151118,1
20151119,1
20151120,1
20151123,1
20151124,1
20151125,1
20151126,1
20151127,1
20151130,1
20151201,1
20151202,1
20151203,1
20151204,1
20151207,1
20151208,1
20151209,1
20151210,1
20151211,1
20151214,1
20151215,1
20151216,1
20151217,1
20151218,1
20151221,1
20151222,1
20151223,1
20151224,1
20151225,1
20151228,1
20151229,1
20151230,1
20151231,1
20160104,1
20160105,1
20160106,1
20160107,1
20160108,1
20160111,1
20160112,1
20160113,1
20160114,1
20160115,1
20160118,1
20160119,1
20160120,1
20160121,1
20160122,1
20160125,1
20160126,1
20160127,1
20160128,1
20160129,1
20160201,1
20160202,1
20160203,1
20160204,1
20160205,1
20160215,1
20160216,1
20160217,1
20160218,1
20160219,1
20160222,1
20160223,1
20160224,1
20160225,1
20160226,1
20160229,1
20160301,1
20160302,1
20160303,1
20160304,1
20160307,1
20160308,1
20160309,1
20160310,1
20160311,1
20160314,1
20160315,1
20160316,1
20160317,1
20160318,1
20160321,1
20160322,1
20160323,1
20160324,1
20160325,1
20160328,1
20160329,1
20160330,1
20160331,1
20160401,1
20160405,1
20160406,1
20160407,1
20160408,1
20160411,1
20160412,1
20160413,1
20160414,1
20160415,1
20160418,1
20160419,1
20160420,1
20160421,1
20160422,1
20160425,1
20160426,1
20160427,1
20160428,1
20160429,1
20160503,1
20160504,1
20160505,1
20160506,1
20160509,1
20160510,1
20160511,1
20160512,1
20160513,1
20160516,1
20160517,1
20160518,1
20160519,1
20160520,1
20160523,1
20160524,1
20160525,1
20160526,1
20160527,1
20160530,1
20160531,1
20160601,1
20160602,1
20160603,1
20160606,1
20160607,1
20160608,1
20160613,1
20160614,1
20160615,1
20160616,1
20160617,1
20160620,1
20160621,1
20160622,1
20160623,1
20160624,1
20160627,1
20160628,1
20160629,1
20160630,1
20160701,1
20160704,1
20160705,1
20160706,1
20160707,1
20160708,1
20160711,1
20160712,1
20160713,1
20160714,1
20160715,1
20160718,1
20160719,1
20160720,1
20160721,1
20160722,1
20160725,1
20160726,1
20160727,1
20160728,1
20160729,1
20160801,1
20160802,1
20160803,1
20160804,1
20160805,1
20160808,1
20160809,1
20160810,1
20160811,1
20160812,1
20160815,1
20160816,1
20160817,1
20160818,1
20160819,1
20160822,1
20160823,1
20160824,1
20160825,1
20160826,1
20160829,1
20160830,1
20160831,1
20160901,1
20160902,1
20160905,1
20160906,1
20160907,1
20160908,1
20160909,1
20160912,1
20160913,1
20160914,1
20160919,1
20160920,1
20160921,1
20160922,1
20160923,1
20160926,1
20160927,1
20160928,1
20160929,1
20160930,1
20161010,1
20161011,1
20161012,1
20161013,1
20161014,1
20161017,1
20161018,1
20161019,1
20161020,1
20161021,1
20161024,1
20161025,1
20161026,1
20161027,1
20161028,1
20161031,1
20161101,1
20161102,1
20161103,1
20161104,1
20161107,1
20161108,1
20161109,1
20161110,1
20161111,1
20161114,1
20161115,1
20161116,1
20161117,1
20161118,1
20161121,1
20161122,1
20161123,1
20161124,1
20161125,1
20161128,1
20161129,1
20161130,1
20161201,1
20161202,1
20161205,1
20161206,1
20161207,1
20161208,1
20161209,1
20161212,1
20161213,1
20161214,1
20161215,1
20161216,1
20161219,1
20161220,1
20161221,1
20161222,1
20161223,1
20161226,1
20161227,1
20161228,1
20161229,1
20161230,1
20170102,1
20170103,1
20170104,1
20170105,1
20170106,1
20170109,1
20170110,1
20170111,1
20170112,1
20170113,1
20170116,1
20170117,1
20170118,1
20170119,1
20170120,1
20170123,1
20170124,1
20170125,1
20170126,1
20170127,1
20170130,1
20170131,1
20170201,1
20170202,1
20170203,1
20170206,1
20170207,1
20170208,1
20170209,1
20170210,1
20170213,1
20170214,1
20170215,1
20170216,1
20170217,1
20170220,1
20170221,1
20170222,1
20170223,1
20170224,1
20170227,1
20170228,1
20170301,1
20170302,1
20170303,1
20170306,1
20170307,1
20170308,1
20170309,1
20170310,1
20170313,1
20170314,1
20170315,1
20170316,1
20170317,1
20170320,1
20170321,1
20170322,1
20170323,1
20170324,1
20170327,1
20170328,1
20170329,1
20170330,1
20170331,1
20170403,1
20170404,1
20170405,1
20170406,1
20170407,1
20170410,1
20170411,1
20170412,1
20170413,1
20170414,1
20170417,1
20170418,1
20170419,1
20170420,1
20170421,1
20170424,1
20170425,1
20170426,1
20170427,1
20170428,1
20170501,1
20170502,1
20170503,1
20170504,1
20170505,1
20170508,1
20170509,1
20170510,1
20170511,1
20170512,1
20170515,1
20170516,1
20170517,1
20170518,1
20170519,1
20170522,1
20170523,1
20170524,1
20170525,1
20170526,1
20170529,1
20170530,1
20170531,1
20170601,1
20170602,1
20170605,1
20170606,1
20170607,1
20170608,1
20170609,1
20170612,1
20170613,1
20170614,1
20170615,1
20170616,1
20170619,1
20170620,1
20170621,1
20170622,1
20170623,1
20170626,1
20170627,1
20170628,1
20170629,1
20170630,1
20170703,1
20170704,1
20170705,1
20170706,1
20170707,1
20170710,1
20170711,1
20170712,1
20170713,1
20170714,1
20170717,1
20170718,1
20170719,1
20170720,1
20170721,1
20170724,1
20170725,1
20170726,1
20170727,1
20170728,1
20170731,1
20170801,1
20170802,1
20170803,1
20170804,1
20170807,1
20170808,1
20170809,1
20170810,1
20170811,1
20170814,1
20170815,1
20170816,1
20170817,1
20170818,1
20170821,1
20170822,1
20170823,1
20170824,1
20170825,1
20170828,1
20170829,1
20170830,1
20170831,1
20170901,1
20170904,1
20170905,1
20170906,1
20170907,1
20170908,1
20170911,1
20170912,1
20170913,1
20170914,1
20170915,1
20170918,1
20170919,1
20170920,1
20170921,1
20170922,1
20170925,1
20170926,1
20170927,1
20170928,1
20170929,1
20171002,1
20171003,1
20171004,1
20171005,1
20171006,1
20171009,1
20171010,1
20171011,1
20171012,1
20171013,1
20171016,1
20171017,1
20171018,1
20171019,1
20171020,1
20171023,1
20171024,1
20171025,1
20171026,1
20171027,1
20171030,1
20171031,1
20171101,1
20171102,1
20171103,1
20171106,1
20171107,1
20171108,1
20171109,1
20171110,1
20171113,1
20171114,1
20171115,1
20171116,1
20171117,1
20171120,1
20171121,1
20171122,1
20171123,1
20171124,1
20171127,1
20171128,1
20171129,1
20171130,1
20171201,1
20171204,1
20171205,1
20171206,1
20171207,1
20171208,1
20171211,1
20171212,1
20171213,1
20171214,1
20171215,1
20171218,1
20171219,1
20171220,1
20171221,1
20171222,1
20171225,1
20171226,1
20171227,1
20171228,1
20171229,1
20180101,1
20180102,1
20180103,1
20180104,1
20180105,1
20180108,1
20180109,1
20180110,1
20180111,1
20180112,1
20180115,1
20180116,1
20180117,1
20180118,1
20180119,1
20180122,1
20180123,1
20180124,1
20180125,1
20180126,1
20180129,1
20180130,1
20180131,1
20180201,1
20180202,1
20180205,1
20180206,1
20180207,1
20180208,1
20180209,1
20180212,1
20180213,1
20180214,1
20180215,1
20180216,1
20180219,1
20180220,1
20180221,1
20180222,1
20180223,1
20180226,1
20180227,1
20180228,1
20180301,1
20180302,1
20180305,1
20180306,1
20180307,1
20180308,1
20180309,1
20180312,1
20180313,1
20180314,1
20180315,1
20180316,1
20180319,1
20180320,1
20180321,1
20180322,1
20180323,1
20180326,1
20180327,1
20180328,1
20180329,1
20180330,1
20180402,1
20180403,1
20180404,1
20180405,1
20180406,1
20180409,1
20180410,1
20180411,1
20180412,1
20180413,1
20180416,1
20180417,1
20180418,1
20180419,1
20180420,1
20180423,1
20180424,1
20180425,1
20180426,1
20180427,1
20180430,1
20180501,1
20180502,1
20180503,1
20180504,1
20180507,1
20180508,1
20180509,1
20180510,1
20180511,1
20180514,1
20180515,1
20180516,1
20180517,1
20180518,1
20180521,1
20180522,1
20180523,1
20180524,1
20180525,1
20180528,1
20180529,1
20180530,1
20180531,1
20180601,1
20180604,1
20180605,1
20180606,1
20180607,1
20180608,1
20180611,1
20180612,1
20180613,1
20180614,1
20180615,1
20180618,1
20180619,1
20180620,1
20180621,1
20180622,1
20180625,1
20180626,1
20180627,1
20180628,1
20180629,1
20180702,1
20180703,1
20180704,1
20180705,1
20180706,1
20180709,1
20180710,1
20180711,1
20180712,1
20180713,1
20180716,1
20180717,1
20180718,1
20180719,1
20180720,1
20180723,1
20180724,1
20180725,1
20180726,1
20180727,1
20180730,1
20180731,1
20180801,1
20180802,1
20180803,1
20180806,1
20180807,1
20180808,1
20180809,1
20180810,1
20180813,1
20180814,1
20180815,1
20180816,1
20180817,1
20180820,1
20180821,1
20180822,1
20180823,1
20180824,1
20180827,1
20180828,1
20180829,1
20180830,1
20180831,1
20180903,1
20180904,1
20180905,1
20180906,1
20180907,1
20180910,1
20180911,1
20180912,1
20180913,1
20180914,1
20180917,1
20180918,1
20180919,1
20180920,1
20180921,1
20180924,1
20180925,1
20180926,1
20180927,1
20180928,1
20181001,1
20181002,1
20181003,1
20181004,1
20181005,1
20181008,1
20181009,1
20181010,1
20181011,1
20181012,1
20181015,1
20181016,1
20181017,1
20181018,1
20181019,1
20181022,1
20181023,1
20181024,1
20181025,1
20181026,1
20181029,1
20181030,1
20181031,1
20181101,1
20181102,1
20181105,1
20181106,1
20181107,1
20181108,1
20181109,1
20181112,1
20181113,1
20181114,1
20181115,1
20181116,1
20181119,1
20181120,1
20181121,1
20181122,1
20181123,1
20181126,1
20181127,1
20181128,1
20181129,1
20181130,1
20181203,1
20181204,1
20181205,1
20181206,1
20181207,1
20181210,1
20181211,1
20181212,1
20181213,1
20181214,1
20181217,1
20181218,1
20181219,1
20181220,1
20181221,1
20181224,1
20181225,1
20181226,1
20181227,1
20181228,1
20181231,1
20190101,1
20190102,1
20190103,1
20190104,1
20190107,1
20190108,1
20190109,1
20190110,1
20190111,1
20190114,1
20190115,1
20190116,1
20190117,1
20190118,1
20190121,1
20190122,1
20190123,1
20190124,1
20190125,1
20190128,1
20190129,1
20190130,1
20190131,1
20190201,1
20190204,1
20190205,1
20190206,1
20190207,1
20190208,1
20190211,1
20190212,1
20190213,1
20190214,1
20190215,1
20190218,1
20190219,1
20190220,1
20190221,1
20190222,1
20190225,1
20190226,1
20190227,1
20190228,1
20190301,1
20190304,1
20190305,1
20190306,1
20190307,1
20190308,1
20190311,1
20190312,1
20190313,1
20190314,1
20190315,1
20190318,1
20190319,1
20190320,1
20190321,1
20190322,1
20190325,1
20190326,1
20190327,1
20190328,1
20190329,1
20190401,1
20190402,1
20190403,1
20190404,1
20190405,1
20190408,1
20190409,1
20190410,1
20190411,1
20190412,1
20190415,1
20190416,1
20190417,1
20190418,1
20190419,1
20190422,1
20190423,1
20190424,1
20190425,1
20190426,1
20190429,1
20190430,1
20190501,1
20190502,1
20190503,1
20190506,1
20190507,1
20190508,1
20190509,1
20190510,1
20190513,1
20190514,1
20190515,1
20190516,1
20190517,1
20190520,1
20190521,1
20190522,1
20190523,1
20190524,1
20190527,1
20190528,1
20190529,1
20190530,1
20190531,1
20190603,1
20190604,1
20190605,1
20190606,1
20190607,1
20190610,1
20190611,1
20190612,1
20190613,1
20190614,1
20190617,1
20190618,1
20190619,1
20190620,1
20190621,1
20190624,1
20190625,1
20190626,1
20190627,1
20190628,1
20190701,1
20190702,1
20190703,1
20190704,1
20190705,1
20190708,1
20190709,1
20190710,1
20190711,1
20190712,1
20190715,1
20190716,1
20190717,1
20190718,1
20190719,1
20190722,1
20190723,1
20190724,1
20190725,1
20190726,1
20190729,1
20190730,1
20190731,1
20190801,1
20190802,1
20190805,1
20190806,1
20190807,1
20190808,1
20190809,1
20190812,1
20190813,1
20190814,1
20190815,1
20190816,1
20190819,1
20190820,1
20190821,1
20190822,1
20190823,1
20190826,1
20190827,1
20190828,1
20190829,1
20190830,1
20190902,1
20190903,1
20190904,1
20190905,1
20190906,1
20190909,1
20190910,1
20190911,1
20190912,1
20190913,1
20190916,1
20190917,1
20190918,1
20190919,1
20190920,1
20190923,1
20190924,1
20190925,1
20190926,1
20190927,1
20190930,1
20191001,1
20191002,1
20191003,1
20191004,1
20191007,1
20191008,1
20191009,1
20191010,1
20191011,1
20191014,1
20191015,1
20191016,1
20191017,1
20191018,1
20191021,1
20191022,1
20191023,1
20191024,1
20191025,1
20191028,1
20191029,1
20191030,1
20191031,1
20191101,1
20191104,1
20191105,1
20191106,1
20191107,1
20191108,1
20191111,1
20191112,1
20191113,1
20191114,1
20191115,1
20191118,1
20191119,1
20191120,1
20191121,1
20191122,1
20191125,1
20191126,1
20191127,1
20191128,1
20191129,1
20191202,1
20191203,1
20191204,1
20191205,1
20191206,1
20191209,1
20191210,1
20191211,1
20191212,1
20191213,1
20191216,1
20191217,1
20191218,1
20191219,1
20191220,1
20191223,1
20191224,1
20191225,1
20191226,1
20191227,1
20191230,1
20191231,1
20200101,1
20200102,1
20200103,1
20200106,1
20200107,1
20200108,1
20200109,1
20200110,1
20200113,1
20200114,1
20200115,1
20200116,1
20200117,1
20200120,1
20200121,1
20200122,1
20200123,1
20200124,1
20200127,1
20200128,1
20200129,1
20200130,1
20200131,1
20200203,1
20200204,1
20200205,1
20200206,1
20200207,1
20200210,1
20200211,1
20200212,1
20200213,1
20200214,1
20200217,1
20200218,1
20200219,1
20200220,1
20200221,1
20200224,1
20200225,1
20200226,1
20200227,1
20200228,1
20200302,1
20200303,1
20200304,1
20200305,1
20200306,1
20200309,1
20200310,1
20200311,1
20200312,1
20200313,1
20200316,1
20200317,1
20200318,1
20200319,1
20200320,1
20200323,1
20200324,1
20200325,1
20200326,1
20200327,1
20200330,1
20200331,1
20200401,1
20200402,1
20200403,1
20200406,1
20200407,1
20200408,1
20200409,1
20200410,1
20200413,1
20200414,1
20200415,1
20200416,1
20200417,1
20200420,1
20200421,1
20200422,1
20200423,1
20200424,1
20200427,1
20200428,1
20200429,1
20200430,1
20200501,1
20200504,1
20200505,1
20200506,1
20200507,1
20200508,1
20200511,1
20200512,1
20200513,1
20200514,1
20200515,1
20200518,1
20200519,1
20200520,1
20200521,1
20200522,1
20200525,1
20200526,1
20200527,1
20200528,1
20200529,1
20200601,1
20200602,1
20200603,1
20200604,1
20200605,1
20200608,1
20200609,1
20200610,1
20200611,1
20200612,1
20200615,1
20200616,1
20200617,1
20200618,1
20200619,1
20200622,1
20200623,1
20200624,1
20200625,1
20200626,1
20200629,1
20200630,1
20200701,1
20200702,1
20200703,1
20200706,1
20200707,1
20200708,1
20200709,1
20200710,1
20200713,1
20200714,1
20200715,1
20200716,1
20200717,1
20200720,1
20200721,1
20200722,1
20200723,1
20200724,1
20200727,1
20200728,1
20200729,1
20200730,1
20200731,1
20200803,1
20200804,1
20200805,1
20200806,1
20200807,1
20200810,1
20200811,1
20200812,1
20200813,1
20200814,1
20200817,1
20200818,1
20200819,1
20200820,1
20200821,1
20200824,1
20200825,1
20200826,1
20200827,1
20200828,1
20200831,1
20200901,1
20200902,1
20200903,1
20200904,1
20200907,1
20200908,1
20200909,1
